iso1,iso2,seadistance,capitalport1,capitalport2,roaddistance,short
AIA,IRN,15841,,1533,,0
AIA,IRQ,16790,,640,,0
AIA,ISL,5122,,52,,0
AIA,ISR,10169,,53,,0
AIA,ITA,7079,,14,,0
AIA,JAM,1393,,59,,0
AIA,JOR,10802,,321,,0
AIA,JPN,16843,,378,,0
AIA,KAZ,9616,,3085,,0
AIA,KEN,15535,,515,,0
AIA,KGZ,15517,,3209,,0
AIA,KHM,20997,,139,,0
AIA,KIR,10149,,,,0
AIA,KNA,143,,,,0
AIA,KOR,17566,,423,,0
AIA,KWT,16762,,118,,0
AIA,LAO,21556,,669,,0
AIA,LBN,10025,,91,,0
AIA,LBR,5954,,640,,0
AIA,LBY,7776,,111,,0
AIA,LCA,608,,,,0
AIA,LIE,9021,,684,,0
AIA,LKA,17131,,100,,0
AIA,LSO,11696,,579,,0
AIA,LTU,7107,,,,0
AIA,LUX,5146,,325,,0
AIA,LVA,6921,,177,,0
AIA,MAC,19032,,,,0
AIA,MAR,5670,,257,,0
AIA,MCO,6890,,0,,0
AIA,MDA,9463,,501,,0
AIA,MDG,14672,,283,,0
AIA,MDV,16577,,,,0
AIA,MEX,4970,,502,,0
AIA,MHL,13015,,,,0
AIA,MKD,8214,,329,,0
AIA,MLI,5130,,855,,0
AIA,MLT,7560,,,,0
AIA,MMR,18941,,1372,,0
AIA,MNE,8213,,53,,0
AIA,MNG,18205,,2849,,0
AIA,MNP,15793,,,,0
AIA,MOZ,12177,,100,,0
AIA,MRT,4559,,503,,0
AIA,MSR,250,,,,0
AIA,MTQ,517,,0,,0
AIA,MUS,15070,,0,,0
AIA,MWI,15330,,1680,,0
AIA,MYS,19424,,65,,0
AIA,MYT,14581,,,,0
AIA,NAM,9469,,334,,0
AIA,NCL,14641,,142,,0
AIA,NER,7045,,1016,,0
AIA,NFK,14489,,,,0
AIA,NGA,7181,,667,,0
AIA,NIC,2073,,486,,0
AIA,NIU,12319,,,,0
AIA,NLD,5145,,167,,0
AIA,NOR,6129,,54,,0
AIA,NPL,19026,,1662,,0
AIA,NRU,13841,,,,0
AIA,NZL,13772,,597,,0
AIA,OMN,14114,,1053,,0
AIA,PAK,15516,,1449,,0
AIA,PAN,1921,,56,,0
AIA,PER,3818,,974,,0
AIA,PHL,18618,,230,,0
AIA,PLW,16685,,,,0
AIA,PNG,16350,,0,,0
AIA,POL,7003,,446,,0
AIA,PRI,161,,,,0
AIA,PRK,17349,,529,,0
AIA,PRT,4834,,2,,0
AIA,PRY,8282,,1350,,0
AIA,PSE,10180,,,,0
AIA,PYF,10294,,,,0
AIA,QAT,16146,,29,,0
AIA,REU,14784,,,,0
AIA,ROU,9463,,203,,0
AIA,RUS,9616,,1512,,0
AIA,RWA,15330,,1331,,0
AIA,SAU,11608,,973,,0
AIA,SDN,11409,,1139,,0
AIA,SEN,4572,,0,,0
AIA,SGP,19773,,0,,0
AIA,SHN,8669,,,,0
AIA,SLB,15335,,,,0
AIA,SLE,5273,,183,,0
AIA,SLV,3429,,44,,0
AIA,SMR,7079,,359,,0
AIA,SOM,14732,,550,,0
AIA,SPM,3282,,0,,0
AIA,SRB,8246,,404,,0
AIA,STP,7603,,,,0
AIA,SUR,1824,,0,,0
AIA,SVK,9021,,527,,0
AIA,SVN,9021,,111,,0
AIA,SWE,6025,,472,,0
AIA,SWZ,12179,,317,,0
AIA,SYC,16032,,0,,0
AIA,SYR,9987,,210,,0
AIA,TCA,924,,,,0
AIA,TCD,7667,,1529,,0
AIA,TGO,6959,,0,,0
AIA,THA,21556,,19,,0
AIA,TJK,15517,,2104,,0
AIA,TKL,12071,,,,0
AIA,TKM,15841,,1948,,0
AIA,TLS,18392,,205,,0
AIA,TON,12709,,,,0
AIA,TTO,970,,,,0
AIA,TUN,7130,,7,,0
AIA,TUR,8934,,476,,0
AIA,TUV,13037,,,,0
AIA,TWN,18419,,347,,0
AIA,TZA,15329,,194,,0
AIA,UGA,15536,,1137,,0
AIA,UKR,9664,,,,0
AIA,URY,8282,,749,,0
AIA,USA,3082,,2242,,0
AIA,UZB,15517,,2633,,0
AIA,VCT,729,,,,0
AIA,VEN,1098,,205,,0
AIA,VGB,101,,0,,0
AIA,VIR,131,,0,,0
AIA,VNM,21069,,1514,,0
AIA,VUT,14410,,0,,0
AIA,WLF,12728,,,,0
AIA,WSM,12294,,,,0
AIA,YEM,13127,,345,,0
AIA,ZAF,11696,,630,,0
AIA,ZMB,12179,,1757,,0
AIA,ZWE,12179,,1301,,0
ALB,ABW,8791,248,,,0
ALB,AFG,6971,248,1471,,0
ALB,AGO,9828,248,1184,,0
ALB,AIA,7890,248,,,0
ALB,AND,1398,248,453,,0
ALB,ANT,7882,248,,,0
ALB,ARE,6828,248,229,,0
ALB,ARG,14275,248,1738,,0
ALB,ARM,2102,248,818,,0
ALB,ASM,19498,248,,,0
ALB,ATG,7793,248,,,0
ALB,AUS,15739,248,638,,0
ALB,AUT,680,248,468,,0
ALB,AZE,2102,248,1197,,0
ALB,BDI,7292,248,1365,,0
ALB,BEL,4619,248,132,,0
ALB,BEN,7839,248,80,,0
ALB,BFA,7754,248,971,,0
ALB,BGD,9857,248,996,,0
ALB,BGR,1556,248,451,,0
ALB,BHR,7291,248,0,,0
ALB,BHS,8966,248,,,0
ALB,BIH,348,248,197,,0
ALB,BLR,6262,248,530,,0
ALB,BLZ,10344,248,78,,0
ALB,BMU,7505,248,0,,0
ALB,BOL,15434,248,2520,,0
ALB,BRA,11001,248,1121,,0
ALB,BRB,7757,248,0,,0
ALB,BRN,11502,248,42,,0
ALB,BTN,9856,248,1072,,0
ALB,BWA,10158,248,947,,0
ALB,CAF,8487,248,1273,,0
ALB,CAN,7206,248,1102,,0
ALB,CHE,1398,248,581,,0
ALB,CHL,15434,248,116,,0
ALB,CHN,14670,248,1449,,0
ALB,CIV,7190,248,251,,0
ALB,CMR,8487,248,283,,0
ALB,COD,9310,248,,,0
ALB,COG,9207,248,438,,0
ALB,COK,19098,248,,,0
ALB,COL,9460,248,934,,0
ALB,COM,7805,248,,,0
ALB,CPV,4888,248,,,0
ALB,CRI,10206,248,142,,0
ALB,CUB,9822,248,,,0
ALB,CYM,9599,248,0,,0
ALB,CYP,1574,248,43,,0
ALB,CZE,4874,248,693,,0
ALB,DEU,4875,248,391,,0
ALB,DJI,3746,248,297,,0
ALB,DMA,7824,248,0,,0
ALB,DNK,5676,248,0,,0
ALB,DOM,8462,248,,,0
ALB,DZA,1727,248,386,,0
ALB,ECU,11206,248,347,,0
ALB,EGY,1270,248,175,,0
ALB,ERI,3635,248,592,,0
ALB,ESP,2175,248,655,,0
ALB,EST,6292,248,23,,0
ALB,ETH,3634,248,864,,0
ALB,FIN,6309,248,0,,0
ALB,FJI,18579,248,,,0
ALB,FLK,14310,248,0,,0
ALB,FRA,1397,248,757,,0
ALB,FRO,5541,248,0,,0
ALB,FSM,15030,248,,,0
ALB,GAB,8686,248,14,,0
ALB,GBR,4331,248,95,,0
ALB,GEO,2378,248,436,,0
ALB,GHA,7611,248,14,,0
ALB,GIB,2168,248,,,0
ALB,GIN,5797,248,0,,0
ALB,GLP,7795,248,,,0
ALB,GMB,5141,248,0,,0
ALB,GNB,5417,248,38,,0
ALB,GNQ,8666,248,,,0
ALB,GRC,746,248,28,,0
ALB,GRD,7981,248,,,0
ALB,GRL,5846,248,,,0
ALB,GTM,11697,248,198,,0
ALB,GUF,7485,248,0,,0
ALB,GUM,14964,248,,,0
ALB,GUY,7923,248,45,,0
ALB,HKG,13299,248,,,0
ALB,HND,10359,248,275,,0
ALB,HRV,607,248,264,,0
ALB,HTI,8725,248,,,0
ALB,HUN,680,248,569,,0
ALB,IDN,10940,248,0,,0
ALB,IND,7091,248,1312,,0
ALB,IRL,4574,248,0,,0
ALB,IRN,6867,248,1533,,0
ALB,IRQ,7524,248,640,,0
ALB,ISL,5661,248,52,,0
ALB,ISR,1454,248,53,,0
ALB,ITA,993,248,14,,0
ALB,JAM,9213,248,59,,0
ALB,JOR,2061,248,321,,0
ALB,JPN,15699,248,378,,0
ALB,KAZ,2102,248,3085,,0
ALB,KEN,6982,248,515,,0
ALB,KGZ,6971,248,3209,,0
ALB,KHM,11434,248,139,,0
ALB,KIR,18184,248,,,0
ALB,KNA,7885,248,,,0
ALB,KOR,15412,248,423,,0
ALB,KWT,7492,248,118,,0
ALB,LAO,11936,248,669,,0
ALB,LBN,1608,248,91,,0
ALB,LBR,6770,248,640,,0
ALB,LBY,870,248,111,,0
ALB,LCA,7866,248,,,0
ALB,LIE,680,248,684,,0
ALB,LKA,7640,248,100,,0
ALB,LSO,10158,248,579,,0
ALB,LTU,6262,248,,,0
ALB,LUX,4561,248,325,,0
ALB,LVA,6136,248,177,,0
ALB,MAC,13278,248,,,0
ALB,MAR,2211,248,257,,0
ALB,MCO,1353,248,0,,0
ALB,MDA,1781,248,501,,0
ALB,MDG,8314,248,283,,0
ALB,MDV,7061,248,,,0
ALB,MEX,12872,248,502,,0
ALB,MHL,17457,248,,,0
ALB,MKD,317,248,329,,0
ALB,MLI,5796,248,855,,0
ALB,MLT,514,248,,,0
ALB,MMR,9524,248,1372,,0
ALB,MNE,317,248,53,,0
ALB,MNG,14671,248,2849,,0
ALB,MNP,15147,248,,,0
ALB,MOZ,9804,248,100,,0
ALB,MRT,4188,248,503,,0
ALB,MSR,7850,248,,,0
ALB,MTQ,7853,248,0,,0
ALB,MUS,8802,248,0,,0
ALB,MWI,7292,248,1680,,0
ALB,MYS,9901,248,65,,0
ALB,MYT,7836,248,,,0
ALB,NAM,10741,248,334,,0
ALB,NCL,17560,248,142,,0
ALB,NER,7837,248,1016,,0
ALB,NFK,18045,248,,,0
ALB,NGA,7970,248,667,,0
ALB,NIC,10037,248,486,,0
ALB,NIU,19789,248,,,0
ALB,NLD,4561,248,167,,0
ALB,NOR,5327,248,54,,0
ALB,NPL,9856,248,1662,,0
ALB,NRU,17243,248,,,0
ALB,NZL,19040,248,597,,0
ALB,OMN,5101,248,1053,,0
ALB,PAK,6969,248,1449,,0
ALB,PAN,9930,248,56,,0
ALB,PER,11841,248,974,,0
ALB,PHL,12856,248,230,,0
ALB,PLW,13822,248,,,0
ALB,PNG,15125,248,0,,0
ALB,POL,6119,248,446,,0
ALB,PRI,8065,248,,,0
ALB,PRK,16107,248,529,,0
ALB,PRT,2835,248,2,,0
ALB,PRY,12883,248,1350,,0
ALB,PSE,1431,248,,,0
ALB,PYF,18201,248,,,0
ALB,QAT,7252,248,29,,0
ALB,REU,8825,248,,,0
ALB,ROU,1781,248,203,,0
ALB,RUS,2102,248,1512,,0
ALB,RWA,7292,248,1331,,0
ALB,SAU,2610,248,973,,0
ALB,SDN,2434,248,1139,,0
ALB,SEN,4954,248,0,,0
ALB,SGP,10240,248,0,,0
ALB,SHN,11590,248,,,0
ALB,SLB,16220,248,,,0
ALB,SLE,6017,248,183,,0
ALB,SLV,11411,248,44,,0
ALB,SMR,993,248,359,,0
ALB,SOM,5531,248,550,,0
ALB,SPM,6612,248,0,,0
ALB,SRB,348,248,404,,0
ALB,STP,8440,248,,,0
ALB,SUR,7581,248,0,,0
ALB,SVK,680,248,527,,0
ALB,SVN,680,248,111,,0
ALB,SWE,5283,248,472,,0
ALB,SWZ,9804,248,317,,0
ALB,SYC,6701,248,0,,0
ALB,SYR,1645,248,210,,0
ALB,TCA,8623,248,,,0
ALB,TCD,8487,248,1529,,0
ALB,TGO,7754,248,0,,0
ALB,THA,11935,248,19,,0
ALB,TJK,6971,248,2104,,0
ALB,TKL,19390,248,,,0
ALB,TKM,6867,248,1948,,0
ALB,TLS,13083,248,205,,0
ALB,TON,19313,248,,,0
ALB,TTO,8064,248,,,0
ALB,TUN,846,248,7,,0
ALB,TUR,1366,248,476,,0
ALB,TUV,18447,248,,,0
ALB,TWN,13569,248,347,,0
ALB,TZA,7292,248,194,,0
ALB,UGA,6982,248,1137,,0
ALB,UKR,1955,248,,,0
ALB,URY,12884,248,749,,0
ALB,USA,10778,248,2242,,0
ALB,UZB,6971,248,2633,,0
ALB,VCT,7943,248,,,0
ALB,VEN,8689,248,205,,0
ALB,VGB,8005,248,0,,0
ALB,VIR,8037,248,0,,0
ALB,VNM,11594,248,1514,,0
ALB,VUT,17572,248,0,,0
ALB,WLF,18917,248,,,0
ALB,WSM,19333,248,,,0
ALB,YEM,3919,248,345,,0
ALB,ZAF,10158,248,630,,0
ALB,ZMB,9804,248,1757,,0
ALB,ZWE,9804,248,1301,,0
AND,ABW,7685,453,,,0
AND,AFG,7725,453,1471,7488,0
AND,AGO,8723,453,1184,,0
AND,AIA,6785,453,,,0
AND,ALB,1398,453,248,,0
AND,ANT,6777,453,,,0
AND,ARE,7584,453,229,,0
AND,ARG,13197,453,1738,,0
AND,ARM,3530,453,818,4666,0
AND,ASM,19072,453,,,0
AND,ATG,6688,453,,,0
AND,AUS,16856,453,638,,0
AND,AUT,1978,453,468,1744,0
AND,AZE,3530,453,1197,5202,0
AND,BDI,8047,453,1365,9560,0
AND,BEL,3514,453,132,,0
AND,BEN,6733,453,80,,0
AND,BFA,6649,453,971,10351,0
AND,BGD,10613,453,996,,0
AND,BGR,2582,453,451,,0
AND,BHR,8046,453,0,,0
AND,BHS,7861,453,,,0
AND,BIH,1643,453,197,,0
AND,BLR,5156,453,530,2827,0
AND,BLZ,9238,453,78,,0
AND,BMU,6399,453,0,,0
AND,BOL,14329,453,2520,,0
AND,BRA,9896,453,1121,,0
AND,BRB,6652,453,0,,0
AND,BRN,12257,453,42,,0
AND,BTN,10613,453,1072,10554,0
AND,BWA,10913,453,947,12771,0
AND,CAF,7382,453,1273,9327,0
AND,CAN,6159,453,1102,,0
AND,CHE,0,453,581,890,1
AND,CHL,14329,453,116,,0
AND,CHN,15426,453,1449,,0
AND,CIV,6085,453,251,,0
AND,CMR,7382,453,283,,0
AND,COD,8205,453,,,0
AND,COG,8102,453,438,,0
AND,COK,17993,453,,,0
AND,COL,8355,453,934,,0
AND,COM,8561,453,,,0
AND,CPV,3783,453,,,0
AND,CRI,9100,453,142,,0
AND,CUB,8717,453,,,0
AND,CYM,8494,453,0,,0
AND,CYP,2404,453,43,,0
AND,CZE,3770,453,693,1671,0
AND,DEU,3770,453,391,,0
AND,DJI,4502,453,297,,0
AND,DMA,6718,453,0,,0
AND,DNK,4571,453,0,,0
AND,DOM,7357,453,,,0
AND,DZA,865,453,386,,0
AND,ECU,10101,453,347,,0
AND,EGY,2026,453,175,,0
AND,ERI,4390,453,592,,0
AND,ESP,1070,453,655,,0
AND,EST,5187,453,23,,0
AND,ETH,4390,453,864,7914,0
AND,FIN,5203,453,0,,0
AND,FJI,19335,453,,,0
AND,FLK,13264,453,0,,0
AND,FRA,0,453,757,,0
AND,FRO,4462,453,0,,0
AND,FSM,15786,453,,,0
AND,GAB,7581,453,14,,0
AND,GBR,3226,453,95,,0
AND,GEO,3616,453,436,,0
AND,GHA,6506,453,14,,0
AND,GIB,1063,453,,,0
AND,GIN,4691,453,0,,0
AND,GLP,6690,453,,,0
AND,GMB,4035,453,0,,0
AND,GNB,4312,453,38,,0
AND,GNQ,7561,453,,,0
AND,GRC,1600,453,28,,0
AND,GRD,6875,453,,,0
AND,GRL,4925,453,,,0
AND,GTM,10592,453,198,,0
AND,GUF,6379,453,0,,0
AND,GUM,15720,453,,,0
AND,GUY,6818,453,45,,0
AND,HKG,14055,453,,,0
AND,HND,9254,453,275,,0
AND,HRV,1904,453,264,,0
AND,HTI,7620,453,,,0
AND,HUN,1978,453,569,1928,0
AND,IDN,11695,453,0,,0
AND,IND,7847,453,1312,,0
AND,IRL,3481,453,0,,0
AND,IRN,7623,453,1533,,0
AND,IRQ,8280,453,640,,0
AND,ISL,4583,453,52,,0
AND,ISR,2284,453,53,,0
AND,ITA,516,453,14,,0
AND,JAM,8108,453,59,,0
AND,JOR,2817,453,321,,0
AND,JPN,16455,453,378,,0
AND,KAZ,3530,453,3085,6343,0
AND,KEN,7738,453,515,,0
AND,KGZ,7725,453,3209,7145,0
AND,KHM,12190,453,139,,0
AND,KIR,17080,453,,,0
AND,KNA,6779,453,,,0
AND,KOR,16167,453,423,,0
AND,KWT,8248,453,118,,0
AND,LAO,12690,453,669,12901,0
AND,LBN,2438,453,91,,0
AND,LBR,5665,453,640,,0
AND,LBY,1264,453,111,,0
AND,LCA,6760,453,,,0
AND,LIE,1978,453,684,1117,1
AND,LKA,8395,453,100,,0
AND,LSO,10913,453,579,13246,0
AND,LTU,5156,453,,,0
AND,LUX,3456,453,325,1116,0
AND,LVA,5031,453,177,,0
AND,MAC,14034,453,,,0
AND,MAR,1106,453,257,,0
AND,MCO,208,453,0,,0
AND,MDA,2858,453,501,2881,0
AND,MDG,9070,453,283,,0
AND,MDV,7817,453,,,0
AND,MEX,11767,453,502,,0
AND,MHL,18213,453,,,0
AND,MKD,1639,453,329,2367,0
AND,MLI,4691,453,855,11085,0
AND,MLT,905,453,,,0
AND,MMR,10280,453,1372,,0
AND,MNE,1639,453,53,,0
AND,MNG,15426,453,2849,9524,0
AND,MNP,15903,453,,,0
AND,MOZ,10559,453,100,,0
AND,MRT,3083,453,503,,0
AND,MSR,6745,453,,,0
AND,MTQ,6748,453,0,,0
AND,MUS,9558,453,0,,0
AND,MWI,8047,453,1680,11025,0
AND,MYS,10657,453,65,,0
AND,MYT,8592,453,,,0
AND,NAM,9636,453,334,,0
AND,NCL,18316,453,142,,0
AND,NER,6733,453,1016,9755,0
AND,NFK,18801,453,,,0
AND,NGA,6865,453,667,,0
AND,NIC,8932,453,486,,0
AND,NIU,19112,453,,,0
AND,NLD,3456,453,167,,0
AND,NOR,4221,453,54,,0
AND,NPL,10613,453,1662,9798,0
AND,NRU,18000,453,,,0
AND,NZL,19819,453,597,,0
AND,OMN,5857,453,1053,,0
AND,PAK,7725,453,1449,,0
AND,PAN,8825,453,56,,0
AND,PER,10735,453,974,,0
AND,PHL,13612,453,230,,0
AND,PLW,14578,453,,,0
AND,PNG,15880,453,0,,0
AND,POL,5014,453,446,,0
AND,PRI,6960,453,,,0
AND,PRK,16862,453,529,,0
AND,PRT,1730,453,2,,0
AND,PRY,11778,453,1350,,0
AND,PSE,2258,453,,,0
AND,PYF,17097,453,,,0
AND,QAT,8008,453,29,,0
AND,REU,9580,453,,,0
AND,ROU,2858,453,203,,0
AND,RUS,3530,453,1512,,0
AND,RWA,8047,453,1331,9383,0
AND,SAU,3365,453,973,,0
AND,SDN,3189,453,1139,,0
AND,SEN,3849,453,0,,0
AND,SGP,10995,453,0,,0
AND,SHN,10485,453,,,0
AND,SLB,16976,453,,,0
AND,SLE,4911,453,183,,0
AND,SLV,10306,453,44,,0
AND,SMR,516,453,359,1285,0
AND,SOM,6287,453,550,,0
AND,SPM,5566,453,0,,0
AND,SRB,1643,453,404,1991,0
AND,STP,7335,453,,,0
AND,SUR,6476,453,0,,0
AND,SVK,1978,453,527,1810,0
AND,SVN,1978,453,111,,0
AND,SWE,4178,453,472,,0
AND,SWZ,10559,453,317,12872,0
AND,SYC,7456,453,0,,0
AND,SYR,2475,453,210,,0
AND,TCA,7518,453,,,0
AND,TCD,7382,453,1529,8418,0
AND,TGO,6649,453,0,,0
AND,THA,12690,453,19,,0
AND,TJK,7725,453,2104,7098,0
AND,TKL,18966,453,,,0
AND,TKM,7623,453,1948,6375,0
AND,TLS,13839,453,205,,0
AND,TON,19501,453,,,0
AND,TTO,6959,453,,,0
AND,TUN,756,453,7,,0
AND,TUR,2433,453,476,,0
AND,TUV,19204,453,,,0
AND,TWN,14324,453,347,,0
AND,TZA,8047,453,194,,0
AND,UGA,7738,453,1137,8930,0
AND,UKR,3171,453,,,0
AND,URY,11778,453,749,,0
AND,USA,9673,453,2242,,0
AND,UZB,7725,453,2633,6798,0
AND,VCT,6838,453,,,0
AND,VEN,7584,453,205,,0
AND,VGB,6900,453,0,,0
AND,VIR,6931,453,0,,0
AND,VNM,12350,453,1514,,0
AND,VUT,18329,453,0,,0
AND,WLF,19583,453,,,0
AND,WSM,19141,453,,,0
AND,YEM,4675,453,345,,0
AND,ZAF,10913,453,630,,0
AND,ZMB,10559,453,1757,11310,0
AND,ZWE,10559,453,1301,11862,0
ANT,ABW,907,,,,0
ANT,AFG,15518,,1471,,0
ANT,AGO,8976,,1184,,0
ANT,AIA,62,,,,0
ANT,ALB,7882,,248,,0
ANT,AND,6777,,453,,0
ANT,ARE,15769,,229,,0
ANT,ARG,9184,,1738,,0
ANT,ARM,9608,,818,,0
ANT,ASM,12246,,,,0
ANT,ATG,157,,,,0
ANT,AUS,16465,,638,,0
ANT,AUT,9013,,468,,0
ANT,AZE,9608,,1197,,0
ANT,BDI,15272,,1365,,0
ANT,BEL,5264,,132,,0
ANT,BEN,7006,,80,,0
ANT,BFA,6919,,971,,0
ANT,BGD,19036,,996,,0
ANT,BGR,9152,,451,,0
ANT,BHR,16243,,0,,0
ANT,BHS,1556,,,,0
ANT,BIH,8237,,197,,0
ANT,BLR,7161,,530,,0
ANT,BLZ,2451,,78,,0
ANT,BMU,1700,,0,,0
ANT,BOL,7243,,2520,,0
ANT,BRA,6628,,1121,,0
ANT,BRB,655,,0,,0
ANT,BRN,21103,,42,,0
ANT,BTN,19038,,1072,,0
ANT,BWA,11638,,947,,0
ANT,CAF,7627,,1273,,0
ANT,CAN,3874,,1102,,0
ANT,CHE,6777,,581,,0
ANT,CHL,7243,,116,,0
ANT,CHN,18224,,1449,,0
ANT,CIV,6344,,251,,0
ANT,CMR,7627,,283,,0
ANT,COD,8474,,,,0
ANT,COG,8356,,438,,0
ANT,COK,11124,,,,0
ANT,COL,1479,,934,,0
ANT,COM,14518,,,,0
ANT,CPV,3681,,,,0
ANT,CRI,2218,,142,,0
ANT,CUB,1983,,,,0
ANT,CYM,1833,,0,,0
ANT,CYP,9978,,43,,0
ANT,CZE,5498,,693,,0
ANT,DEU,5497,,391,,0
ANT,DJI,12961,,297,,0
ANT,DMA,361,,0,,0
ANT,DNK,6575,,0,,0
ANT,DOM,680,,,,0
ANT,DZA,6176,,386,,0
ANT,ECU,3199,,347,,0
ANT,EGY,9946,,175,,0
ANT,ERI,12836,,592,,0
ANT,ESP,5705,,655,,0
ANT,EST,7187,,23,,0
ANT,ETH,12835,,864,,0
ANT,FIN,7210,,0,,0
ANT,FJI,13449,,,,0
ANT,FLK,9499,,0,,0
ANT,FRA,6776,,757,,0
ANT,FRO,5269,,0,,0
ANT,FSM,15484,,,,0
ANT,GAB,7807,,14,,0
ANT,GBR,5024,,95,,0
ANT,GEO,9888,,436,,0
ANT,GHA,6768,,14,,0
ANT,GIB,5703,,,,0
ANT,GIN,5091,,0,,0
ANT,GLP,301,,,,0
ANT,GMB,4652,,0,,0
ANT,GNB,4785,,38,,0
ANT,GNQ,7790,,,,0
ANT,GRC,8508,,28,,0
ANT,GRD,735,,,,0
ANT,GRL,5081,,,,0
ANT,GTM,3762,,198,,0
ANT,GUF,1926,,0,,0
ANT,GUM,15900,,,,0
ANT,GUY,1503,,45,,0
ANT,HKG,18992,,,,0
ANT,HND,2436,,275,,0
ANT,HRV,8933,,264,,0
ANT,HTI,972,,,,0
ANT,HUN,9013,,569,,0
ANT,IDN,20438,,0,,0
ANT,IND,16181,,1312,,0
ANT,IRL,5115,,0,,0
ANT,IRN,15843,,1533,,0
ANT,IRQ,16791,,640,,0
ANT,ISL,5188,,52,,0
ANT,ISR,10171,,53,,0
ANT,ITA,7072,,14,,0
ANT,JAM,1393,,59,,0
ANT,JOR,10804,,321,,0
ANT,JPN,16861,,378,,0
ANT,KAZ,9608,,3085,,0
ANT,KEN,15477,,515,,0
ANT,KGZ,15518,,3209,,0
ANT,KHM,21009,,139,,0
ANT,KIR,10167,,,,0
ANT,KNA,71,,,,0
ANT,KOR,17584,,423,,0
ANT,KWT,16763,,118,,0
ANT,LAO,21568,,669,,0
ANT,LBN,10026,,91,,0
ANT,LBR,5914,,640,,0
ANT,LBY,7768,,111,,0
ANT,LCA,534,,,,0
ANT,LIE,9013,,684,,0
ANT,LKA,17143,,100,,0
ANT,LSO,11638,,579,,0
ANT,LTU,7160,,,,0
ANT,LUX,5199,,325,,0
ANT,LVA,6974,,177,,0
ANT,MAC,19050,,,,0
ANT,MAR,5662,,257,,0
ANT,MCO,6882,,0,,0
ANT,MDA,9455,,501,,0
ANT,MDG,14614,,283,,0
ANT,MDV,16589,,,,0
ANT,MEX,4966,,502,,0
ANT,MHL,13033,,,,0
ANT,MKD,8205,,329,,0
ANT,MLI,5090,,855,,0
ANT,MLT,7552,,,,0
ANT,MMR,18953,,1372,,0
ANT,MNE,8205,,53,,0
ANT,MNG,18223,,2849,,0
ANT,MNP,15811,,,,0
ANT,MOZ,12119,,100,,0
ANT,MRT,4551,,503,,0
ANT,MSR,175,,,,0
ANT,MTQ,442,,0,,0
ANT,MUS,15013,,0,,0
ANT,MWI,15272,,1680,,0
ANT,MYS,19436,,65,,0
ANT,MYT,14523,,,,0
ANT,NAM,9402,,334,,0
ANT,NCL,14650,,142,,0
ANT,NER,7006,,1016,,0
ANT,NFK,14498,,,,0
ANT,NGA,7141,,667,,0
ANT,NIC,2091,,486,,0
ANT,NIU,12328,,,,0
ANT,NLD,5198,,167,,0
ANT,NOR,6182,,54,,0
ANT,NPL,19038,,1662,,0
ANT,NRU,13859,,,,0
ANT,NZL,13781,,597,,0
ANT,OMN,14116,,1053,,0
ANT,PAK,15518,,1449,,0
ANT,PAN,1939,,56,,0
ANT,PER,3836,,974,,0
ANT,PHL,18636,,230,,0
ANT,PLW,16703,,,,0
ANT,PNG,16368,,0,,0
ANT,POL,7056,,446,,0
ANT,PRI,190,,,,0
ANT,PRK,17367,,529,,0
ANT,PRT,4816,,2,,0
ANT,PRY,8207,,1350,,0
ANT,PSE,10182,,,,0
ANT,PYF,10310,,,,0
ANT,QAT,16147,,29,,0
ANT,REU,14726,,,,0
ANT,ROU,9455,,203,,0
ANT,RUS,9608,,1512,,0
ANT,RWA,15272,,1331,,0
ANT,SAU,11610,,973,,0
ANT,SDN,11411,,1139,,0
ANT,SEN,4532,,0,,0
ANT,SGP,19785,,0,,0
ANT,SHN,8584,,,,0
ANT,SLB,15354,,,,0
ANT,SLE,5233,,183,,0
ANT,SLV,3447,,44,,0
ANT,SMR,7071,,359,,0
ANT,SOM,14734,,550,,0
ANT,SPM,3345,,0,,0
ANT,SRB,8238,,404,,0
ANT,STP,7563,,,,0
ANT,SUR,1749,,0,,0
ANT,SVK,9013,,527,,0
ANT,SVN,9013,,111,,0
ANT,SWE,6077,,472,,0
ANT,SWZ,12121,,317,,0
ANT,SYC,16020,,0,,0
ANT,SYR,9989,,210,,0
ANT,TCA,974,,,,0
ANT,TCD,7627,,1529,,0
ANT,TGO,6919,,0,,0
ANT,THA,21568,,19,,0
ANT,TJK,15518,,2104,,0
ANT,TKL,12090,,,,0
ANT,TKM,15842,,1948,,0
ANT,TLS,18410,,205,,0
ANT,TON,12718,,,,0
ANT,TTO,897,,,,0
ANT,TUN,7123,,7,,0
ANT,TUR,8926,,476,,0
ANT,TUV,13055,,,,0
ANT,TWN,18437,,347,,0
ANT,TZA,15271,,194,,0
ANT,UGA,15478,,1137,,0
ANT,UKR,9656,,,,0
ANT,URY,8207,,749,,0
ANT,USA,3132,,2242,,0
ANT,UZB,15518,,2633,,0
ANT,VCT,655,,,,0
ANT,VEN,1048,,205,,0
ANT,VGB,129,,0,,0
ANT,VIR,157,,0,,0
ANT,VNM,21081,,1514,,0
ANT,VUT,14422,,0,,0
ANT,WLF,12746,,,,0
ANT,WSM,12312,,,,0
ANT,YEM,13129,,345,,0
ANT,ZAF,11638,,630,,0
ANT,ZMB,12121,,1757,,0
ANT,ZWE,12121,,1301,,0
